,employerName,jobTitle,locationName,salary,externalUrl,jobUrl,contractType
792,Bennett & Game Recruitment,Manufacturing Process Engineer,Basildon,"£30,000 - £32,000 per annum",,https://www.reed.co.uk/jobs/manufacturing-process-engineer/48472735,Permanent
793,Insurance Recruitment Services,Commercial Account Handler,Kent,,,https://www.reed.co.uk/jobs/commercial-account-handler/48469658,Permanent
794,ENS Recruitment,Purchasing Assistant,Basildon,"£20,000 per annum",,https://www.reed.co.uk/jobs/purchasing-assistant/48120584,Permanent
795,Reed,HR Officer,West Malling,"£25,000 - £35,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48381426,Permanent
796,Reed,HR Officer,West Malling,"£25,000 - £35,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48381423,Permanent
797,Eclypse Recruitment,Treatment Centre Nurse,Eastbourne,"£23,500 - £26,500 per annum",,https://www.reed.co.uk/jobs/treatment-centre-nurse/47755453,Permanent
798,Lawes Consulting Group,Claims Handler - Commercial Claims,Kent,"£24,000 - £30,000 per annum",,https://www.reed.co.uk/jobs/claims-handler-commercial-claims/46289710,Permanent
799,Reed,Manufacturing Engineer,Southend-on-Sea,"£40,000 - £45,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/manufacturing-engineer/48557489,Permanent
800,Lean Engineering Recruitment Ltd,Health and Safety Manager,Tower Hamlets,"£70,000 - £80,000 per annum",,https://www.reed.co.uk/jobs/health-and-safety-manager/48599707,Permanent
801,Reed,Customs Administrator,Great Wakering,"£24,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/customs-administrator/48109195,Permanent
802,Insurance Recruitment Services,Commercial Account Handler,Maidstone,,,https://www.reed.co.uk/jobs/commercial-account-handler/48469619,Permanent
803,Goldhawk Associates,Chief Procurement Officer,Maidstone,"£120,000 - £160,000 per annum",,https://www.reed.co.uk/jobs/chief-procurement-officer/48569944,Permanent
804,Morgan Jones,Bake House Operative Weekend Shifts,Margate,£9.50 per hour,,https://www.reed.co.uk/jobs/bake-house-operative-weekend-shifts/48522019,Permanent
805,Reed,HR Officer,West Malling,"£25,000 - £35,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48381405,Permanent
806,Reed,HR Officer,West Malling,"£25,000 - £35,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48381401,Permanent
807,Bennett & Game Recruitment,HGV Mechanic,Dartford,£17.00 - £18.00 per hour,,https://www.reed.co.uk/jobs/hgv-mechanic/48356010,Permanent
808,James Gray Associates,Client Payroll Administrator - Essex,Basildon,"£26,000 - £28,000 per annum, OTE",https://reed.webhook.jobadder.host/eu1/2658/329225/NWJiNjYxMjctODUxYi00NDk3LTgzN2UtMzUyMmQ3ZWU5ZDU1/bmlja0BqZ2FyZWNydWl0bWVudC5jb20=,https://www.reed.co.uk/jobs/client-payroll-administrator-essex/48346104,Permanent
809,Morgan Jones,Retail Manager,Herne Bay,£11.53 per hour,,https://www.reed.co.uk/jobs/retail-manager/48334293,Temporary
810,Zodiac Recruitment ,Trainee Surveyor,Dartford,"£19,500 - £22,000 per annum",,https://www.reed.co.uk/jobs/trainee-surveyor/48313152,Permanent
811,Brook Street,Admin Officer,Eastchurch,£10.81 per hour,,https://www.reed.co.uk/jobs/admin-officer/48246606,Temporary
812,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48556965,Permanent
813,Bennett & Game Recruitment,Graduate Embedded Software Engineer,Ramsgate,,,https://www.reed.co.uk/jobs/graduate-embedded-software-engineer/48556733,Permanent
835,Pontoon,Senior QA Automation Engineer,Bromley,,,https://www.reed.co.uk/jobs/senior-qa-automation-engineer/48643183,Contract
836,JBC,Assistant Management Accountant -  IT/Cybersecurity Training Company ,Dartford,"£35,000 - £45,000 per annum",,https://www.reed.co.uk/jobs/assistant-management-accountant-it-cybersecurity-training-company/48509803,Contract
837,Sterling Cross Ltd,Trust / Tax Administrator,Maidstone,"£27,000 per annum",,https://www.reed.co.uk/jobs/trust-tax-administrator/48635661,Permanent
838,Adecco ,Administrator Assistant,Queenborough,"£22,000 per annum",,https://www.reed.co.uk/jobs/administrator-assistant/48501021,Permanent
839,Bennett & Game Recruitment,Electrical Design Engineer,Rochester,"£35,000 - £50,000 per annum",,https://www.reed.co.uk/jobs/electrical-design-engineer/48597008,Permanent
840,Cobalt Recruitment,Accounts Assistant - Bromley,Bromley,"£20,000 - £25,000 per annum",,https://www.reed.co.uk/jobs/accounts-assistant-bromley/48494241,Permanent
841,Reed,HR Officer,Whitstable,"£30,000 - £38,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48533775,Permanent
842,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,500 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48617673,Permanent
843,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,500 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48617669,Permanent
844,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,500 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48617671,Permanent
845,Reed,Export Coordinator,Basildon,"£20,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/export-coordinator/48380377,Permanent
846,Your Move,Trainee Lettings Negotiator ,Bexleyheath,"£22,000 - £25,000 per annum, OTE",,https://www.reed.co.uk/jobs/trainee-lettings-negotiator/48446695,Permanent
847,IDEX Consulting Ltd ,Property Claims Handler,Basildon,"£20,000 - £30,000 per annum",,https://www.reed.co.uk/jobs/property-claims-handler/48418475,Permanent
848,Pearson Whiffin Recruitment Ltd,Assistant Buyer,Rainham,"£25,000 - £28,000 per annum, negotiable, inc benefits",,https://www.reed.co.uk/jobs/assistant-buyer/48356931,Permanent
849,Bennett & Game Recruitment,Plant Fitter,Dartford,£17.00 - £18.00 per hour,,https://www.reed.co.uk/jobs/plant-fitter/48356056,Permanent
850,AO.com,Installer / Delivery Driver,Northfleet,£10.32 per hour,,https://www.reed.co.uk/jobs/installer-delivery-driver/48344563,Contract
851,Sterling Cross Ltd,Travel Coordinator,Dover,"£20,000 - £240,000 per annum",,https://www.reed.co.uk/jobs/travel-coordinator/48334337,Permanent
852,Trust Payments,Customer Support Agent,Bromley,,,https://www.reed.co.uk/jobs/customer-support-agent/48355525,Permanent
853,Exact Sourcing Ltd,Project Coordinator,Crays Hill,"£35,000 - £50,000 per annum",,https://www.reed.co.uk/jobs/project-coordinator/48276485,Permanent
854,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48556966,Permanent
855,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48556962,Permanent
856,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48556964,Permanent
857,TN Recruits,Customer Services Executive/ Administrator,Tonbridge,,https://reed.webhook.jobadder.host/eu2/1512/553830/YzZhZGQxODEtNWZhMi00NDAzLTkwZmUtNmViY2Q2MThkODI5/dGltQHRucmVjcnVpdHMuY29t,https://www.reed.co.uk/jobs/customer-services-executive-administrator/48495491,Permanent
858,Eclypse Recruitment,Clinic Nurse,Eastbourne,"£26,500 - £32,500 per annum",,https://www.reed.co.uk/jobs/clinic-nurse/48382113,Permanent
859,Streamline Search Ltd,Import Operator,Basildon,"£25,000 - £27,000 per annum",,https://www.reed.co.uk/jobs/import-operator/48576183,Permanent
860,Reed,HR Officer,Whitstable,"£30,000 - £38,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48533782,Permanent
861,Reed,HR Officer,Whitstable,"£30,000 - £38,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48533778,Permanent
862,Reed,HR Officer,Whitstable,"£30,000 - £38,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/hr-officer/48533776,Permanent
863,Eden James Consulting Ltd,Commercial Combined Underwriter,West Malling,"£35,000 - £40,000 per annum",,https://www.reed.co.uk/jobs/commercial-combined-underwriter/48145954,Permanent
864,Clear IT Recruitment Limited ,ICT Security Analyst,Rochester,"£28,000 - £33,000 per annum",,https://www.reed.co.uk/jobs/ict-security-analyst/47917840,Permanent
865,Bennett & Game Recruitment,Client Accountant,East Grinstead,"£48,000 - £57,000 per annum",,https://www.reed.co.uk/jobs/client-accountant/48530055,Permanent
866,Reed,Electronics Technician,Rayleigh,"£18,500 - £23,500 per annum, inc benefits",,https://www.reed.co.uk/jobs/electronics-technician/48617672,Permanent
867,Toner Graham,Financial Accountant,Gillingham,"£35,000 per annum",,https://www.reed.co.uk/jobs/financial-accountant/48558677,Permanent
868,Pearson Whiffin Recruitment Ltd,Sales Executive,Kent,"£24,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/sales-executive/48614627,Permanent
869,Reed,Export Coordinator,Basildon,"£20,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/export-coordinator/48380374,Permanent
870,Reed,Export Coordinator,Basildon,"£20,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/export-coordinator/48380365,Permanent
871,La Fosse Associates,Principal Application Support Engineer,Chatham,"£60,000 - £70,000 per annum",,https://www.reed.co.uk/jobs/principal-application-support-engineer/48414379,Permanent
872,Specialist Recruit,HR and Legal Affairs Associate - Fully Remote,Tunbridge Wells,"£45,000 per annum",,https://www.reed.co.uk/jobs/hr-and-legal-affairs-associate-fully-remote/48398524,Permanent
873,Adecco ,Sales Administrator,Kent,"£22,000 per annum",,https://www.reed.co.uk/jobs/sales-administrator/48387162,Permanent
874,Kelly Services,QA Officer,Maidstone,£13.00 - £15.00 per hour,,https://www.reed.co.uk/jobs/qa-officer/48363648,Permanent
875,Your Move,Lettings Negotiator ,Chatham,"£22,000 - £25,000 per annum, OTE",,https://www.reed.co.uk/jobs/lettings-negotiator/48341366,Permanent
876,Morgan Jones,Food Manufacturing Opportunities,Sittingbourne,£10.48 - £15.30 per hour,,https://www.reed.co.uk/jobs/food-manufacturing-opportunities/48281378,Permanent
877,Focus Resourcing,Customer Service Admin,Basildon,"£20,475 per annum",,https://www.reed.co.uk/jobs/customer-service-admin/48197243,Permanent
880,Trust Payments,Procurement Manager,Bromley,,,https://www.reed.co.uk/jobs/procurement-manager/48406929,Permanent
881,SS&C,EUC Development - Expert Associate,Basildon,,,https://www.reed.co.uk/jobs/euc-development-expert-associate/48314842,Permanent
882,Diamond Search Recruitment Ltd,Deputy Procurement Planning Manager,Northfleet,"£30,000 - £32,000 per annum",,https://www.reed.co.uk/jobs/deputy-procurement-planning-manager/48268734,Permanent
883,New Appointments Group,Engagement Marketing Manager,Whitfield,"£35,000 - £40,000 per annum",,https://www.reed.co.uk/jobs/engagement-marketing-manager/48644934,Permanent
884,Morgan Jones,Packing Specialist,Sittingbourne,£11.00 - £12.00 per hour,,https://www.reed.co.uk/jobs/packing-specialist/48613682,Permanent
885,Talent Finder,Car Valeter,Dartford,"£25,000 - £30,000 per annum",,https://www.reed.co.uk/jobs/car-valeter/48613172,Permanent
886,Inc Recruitment Direct,Sales Assistant,Maidstone,"£18,000 - £25,000 per annum",,https://www.reed.co.uk/jobs/sales-assistant/48611449,Permanent
887,TPF Recruitment,Accountancy Practice Bookkeeper,Eastbourne,"£22,000 - £28,000 per annum, negotiable, inc benefits",,https://www.reed.co.uk/jobs/accountancy-practice-bookkeeper/48641482,Permanent
888,Moore People,Regional HR Manager,Chatham,"£39,000 - £40,000 per annum",,https://www.reed.co.uk/jobs/regional-hr-manager/48514624,Permanent
889,Carlton Recruitment,Junior Fabricator,Aylesford,"£22,000 per annum",,https://www.reed.co.uk/jobs/junior-fabricator/47777555,Permanent
890,Sterling Cross Ltd,Quality Assurance Assistant,Sandwich,"£22,000 - £28,000 per annum",,https://www.reed.co.uk/jobs/quality-assurance-assistant/48507711,Permanent
891,Sterling Cross Ltd,Finance Assistant,Maidstone,"£20,000 per annum",,https://www.reed.co.uk/jobs/finance-assistant/48635859,Permanent
892,Trapeze Recruitment Services Limited,Marketing Assistant,Ramsgate,,,https://www.reed.co.uk/jobs/marketing-assistant/48635261,Permanent
893,Morgan Jones,Assembly Operative,Broadstairs,£9.50 per hour,,https://www.reed.co.uk/jobs/assembly-operative/48505785,Temporary
894,Bennett & Game Recruitment,HVAC Contracts Manager,Southend-on-Sea,"£45,000 - £50,000 per annum",,https://www.reed.co.uk/jobs/hvac-contracts-manager/48603084,Permanent
895,Morgan Jones,Assembly Operative,Folkestone,£10.83 per hour,,https://www.reed.co.uk/jobs/assembly-operative/48598727,Temporary
896,Bennett & Game Recruitment,Quantity Surveyor,Rayleigh,"£70,000 - £80,000 per annum",,https://www.reed.co.uk/jobs/quantity-surveyor/48598555,Permanent
919,Bennett & Game Recruitment,Estimator,Wickford,"£45,000 - £75,000 per annum",,https://www.reed.co.uk/jobs/estimator/48611560,Permanent
920,Atlas Recruitment Group,Oracle DBA,West Malling,"£40,000 - £470,000 per annum",,https://www.reed.co.uk/jobs/oracle-dba/48636461,Permanent
921,Interpersonnel UK Ltd,Sales Advisor,Tunbridge Wells,"£20,000 - £24,000 per annum",,https://www.reed.co.uk/jobs/sales-advisor/48502053,Permanent
922,Horder Healthcare,Private Patient Advisory  Team Supervisor,Crowborough,,https://careers.horderhealthcare.co.uk/?VacancyId=140106&jobboard=Reed v2&c=vacancyposter,https://www.reed.co.uk/jobs/private-patient-advisory-team-supervisor/48590763,Permanent
923,Bryn McMillan Consulting,Mortgage Protection Specialist,Larkfield,"£20,000 - £35,000 per annum, inc benefits, OTE",,https://www.reed.co.uk/jobs/mortgage-protection-specialist/48472449,Permanent
924,Bennett & Game Recruitment,Structural Engineer,Sevenoaks,"£30,000 - £50,000 per annum",,https://www.reed.co.uk/jobs/structural-engineer/48533113,Permanent
925,Huntress,Temp Customer Resolutions Advisor - Hybrid full/part time.,Grays,£9.50 per hour,,https://www.reed.co.uk/jobs/temp-customer-resolutions-advisor-hybrid-full-part-time/48419443,Temporary
926,OneSavings Bank Plc,Information Security Assurance Analyst,Chatham,,https://www.aplitrak.com/?adid=aXJmYW4uamFiYXIuMTk4MDguMjIyOEBvbmVzYXZpbmdzYmFuay5hcGxpdHJhay5jb20,https://www.reed.co.uk/jobs/information-security-assurance-analyst/48617117,Permanent
927,Shorterm Group,Aviation Stores Assistant - temporary contract.,Westerham,£11.00 per hour,,https://www.reed.co.uk/jobs/aviation-stores-assistant-temporary-contract/48465851,Contract
928,Noble Recruiting,Logistics Operator ,Burnt Mills Industrial Estate,,,https://www.reed.co.uk/jobs/logistics-operator/48519202,Permanent
929,Huntress,Construction Administrator - ASAP start,Maidstone,£14.85 per hour,,https://www.reed.co.uk/jobs/construction-administrator-asap-start/48429730,Temporary
930,Huntress,Construction Administrator,Maidstone,£14.85 per hour,,https://www.reed.co.uk/jobs/construction-administrator/48353235,Temporary
931,James Gray Associates,Assistant Payroll Manager - Kent - £30000 - £32000 p.a  Benefits,Shatterling,"£30,000 - £32,000 per annum",https://reed.webhook.jobadder.host/eu1/2658/328471/NWJiNjYxMjctODUxYi00NDk3LTgzN2UtMzUyMmQ3ZWU5ZDU1/bmlja0BqZ2FyZWNydWl0bWVudC5jb20=,https://www.reed.co.uk/jobs/assistant-payroll-manager-kent-30000-32000-pa-benefits/48326621,Permanent
932,Brook Street,Executive OfficerEO - Band D,Basildon,£9.65 per hour,,https://www.reed.co.uk/jobs/executive-officereo-band-d/48297039,Temporary
933,Kent Recruitment Bureau,Finance Assistant,Tunbridge Wells,"£19,390 - £20,400 per annum, pro-rata",,https://www.reed.co.uk/jobs/finance-assistant/48266744,Permanent
934,TN Recruits,"Office Junior - £18,000 - £21,000",Tunbridge Wells,"£18,000 - £21,000 per annum",,https://www.reed.co.uk/jobs/office-junior-18000-21000/48245920,Permanent
935,Prima Ardelle Associates ,Viewing Guide,Swanscombe,£85.00 - £90.00 per day,,https://www.reed.co.uk/jobs/viewing-guide/48222255,Permanent
936,TN Recruits,Legal Secretary,Sittingbourne,"£20,000 - £22,000 per annum",https://apply.jobadder.com/eu2/1512/538775/4jibni6wovvu5m7u6xxh4qnhe4,https://www.reed.co.uk/jobs/legal-secretary/47551964,Permanent
937,Bennett & Game Recruitment,Air Conditioning Engineer,Orpington,"£30,000 - £40,000 per annum, inc benefits",,https://www.reed.co.uk/jobs/air-conditioning-engineer/48613198,Permanent
938,Ad Warrior,Payroll Administrator,Lewes,"£28,000 - £30,000 per annum",,https://www.reed.co.uk/jobs/payroll-administrator/48517163,Permanent
939,Lynx Employment Services Ltd,Facilities Service Administrator - West Malling,Kings Hill,£11.31 per hour,,https://www.reed.co.uk/jobs/facilities-service-administrator-west-malling/48516423,Contract
940,Prospect Us,Hub Officer,Kent,£11.54 per hour,https://jobs.prospect-us.co.uk/jobs/details/hq00182284,https://www.reed.co.uk/jobs/hub-officer/48507822,Temporary
941,Vision Teaching,Office Manager - Secondary School,Dartford,£150.00 - £200.00 per day,,https://www.reed.co.uk/jobs/office-manager-secondary-school/48603177,Contract
